timestamp, btcusd_open, btcusd_high, btcusd_low, btcusd_close, btcusd_volume, btcusd_lastSize
datetime, float, float, float, float, float, float
T,  ,  ,  ,  ,  ,  
2018-06-10 03:17:00.000000,7313.0,7313.5,7313.0,7313.5,1045526.0,460.0
2018-06-10 03:18:00.000000,7313.5,7315.5,7313.0,7315.5,571901.0,10000.0
2018-06-10 03:19:00.000000,7315.5,7315.5,7315.0,7315.5,127603.0,2000.0
2018-06-10 03:20:00.000000,7315.5,7315.5,7315.0,7315.5,273409.0,30.0
2018-06-10 03:21:00.000000,7315.5,7316.5,7315.5,7316.5,359827.0,5000.0
2018-06-10 03:22:00.000000,7316.5,7319.5,7316.0,7319.5,826739.0,11.0
2018-06-10 03:23:00.000000,7319.5,7322.0,7319.0,7322.0,637248.0,10000.0
2018-06-10 03:24:00.000000,7322.0,7322.0,7321.5,7321.5,605879.0,500.0
2018-06-10 03:25:00.000000,7321.5,7322.0,7320.5,7320.5,603377.0,90.0
2018-06-10 03:26:00.000000,7320.5,7321.0,7317.0,7317.0,773970.0,500.0
2018-06-10 03:27:00.000000,7317.0,7317.5,7307.5,7308.0,3570920.0,5000.0
2018-06-10 03:28:00.000000,7308.0,7308.0,7301.0,7301.0,5145355.0,100.0
2018-06-10 03:29:00.000000,7301.0,7301.5,7301.0,7301.0,1390113.0,90.0
2018-06-10 03:30:00.000000,7301.0,7306.0,7301.0,7305.5,3295628.0,10000.0
2018-06-10 03:31:00.000000,7305.5,7305.5,7302.5,7302.5,1215997.0,90.0
2018-06-10 03:32:00.000000,7302.5,7308.5,7302.5,7308.5,2077313.0,27000.0
2018-06-10 03:33:00.000000,7308.5,7312.5,7308.0,7312.0,1591954.0,200.0
2018-06-10 03:34:00.000000,7312.0,7312.5,7309.0,7309.5,875293.0,400.0
2018-06-10 03:35:00.000000,7309.5,7309.0,7307.5,7307.5,905061.0,7316.0
2018-06-10 03:36:00.000000,7307.5,7307.5,7303.5,7303.5,764940.0,2157.0
2018-06-10 03:37:00.000000,7303.5,7305.0,7301.5,7305.0,2121950.0,2.0
2018-06-10 03:38:00.000000,7305.0,7306.5,7304.5,7306.5,493216.0,4600.0
2018-06-10 03:39:00.000000,7306.5,7306.5,7306.0,7306.0,284748.0,10000.0
2018-06-10 03:40:00.000000,7306.0,7306.5,7303.0,7303.5,1189336.0,400.0
2018-06-10 03:41:00.000000,7303.5,7303.5,7303.0,7303.0,626488.0,900.0
2018-06-10 03:42:00.000000,7303.0,7305.0,7303.0,7304.5,821985.0,1.0
2018-06-10 03:43:00.000000,7304.5,7305.0,7291.5,7297.0,8368826.0,28.0
2018-06-10 03:44:00.000000,7297.0,7297.0,7292.0,7297.0,3367783.0,1000.0
2018-06-10 03:45:00.000000,7297.0,7297.0,7292.5,7293.0,1386498.0,1000.0
2018-06-10 03:46:00.000000,7293.0,7304.0,7292.5,7301.0,5272389.0,37.0
2018-06-10 03:47:00.000000,7301.0,7303.0,7275.0,7275.5,11637780.0,550000.0
2018-06-10 03:48:00.000000,7275.5,7287.5,7266.0,7287.5,12925608.0,1845.0
2018-06-10 03:49:00.000000,7287.5,7292.0,7287.0,7291.0,3416907.0,300.0
2018-06-10 03:50:00.000000,7291.0,7291.0,7282.5,7288.0,3770268.0,500.0
2018-06-10 03:51:00.000000,7288.0,7296.0,7287.5,7295.0,3393417.0,4006.0
2018-06-10 03:52:00.000000,7295.0,7295.5,7290.0,7290.0,1480170.0,2842.0
2018-06-10 03:53:00.000000,7290.0,7290.0,7289.0,7289.0,668723.0,4000.0
2018-06-10 03:54:00.000000,7289.0,7293.0,7289.5,7293.0,713707.0,59500.0
2018-06-10 03:55:00.000000,7293.0,7293.0,7292.5,7293.0,716555.0,4360.0
2018-06-10 03:56:00.000000,7293.0,7293.0,7291.5,7292.0,1562556.0,250.0
2018-06-10 03:57:00.000000,7292.0,7292.0,7291.5,7292.0,419981.0,800.0
2018-06-10 03:58:00.000000,7292.0,7292.0,7291.5,7292.0,877987.0,946.0
2018-06-10 03:59:00.000000,7292.0,7292.0,7291.5,7291.5,1088553.0,6000.0
2018-06-10 04:00:00.000000,7291.5,7292.0,7288.0,7288.5,2879372.0,200.0
2018-06-10 04:01:00.000000,7288.5,7308.5,7288.0,7306.5,8020349.0,2000.0
2018-06-10 04:02:00.000000,7306.5,7318.5,7306.0,7315.0,6838319.0,17030.0
2018-06-10 04:03:00.000000,7315.0,7315.5,7314.5,7315.0,3235849.0,32.0
2018-06-10 04:04:00.000000,7315.0,7315.5,7314.5,7315.0,1759152.0,1000.0
2018-06-10 04:05:00.000000,7315.0,7315.5,7314.5,7315.5,1556972.0,43000.0
2018-06-10 04:06:00.000000,7315.5,7317.5,7314.5,7317.5,2841354.0,10000.0
2018-06-10 04:07:00.000000,7317.5,7320.0,7317.0,7319.5,1631177.0,300.0
2018-06-10 04:08:00.000000,7319.5,7320.0,7317.0,7317.5,1126286.0,3048.0
2018-06-10 04:09:00.000000,7317.5,7317.5,7317.0,7317.0,865238.0,1000.0
2018-06-10 04:10:00.000000,7317.0,7319.5,7317.5,7319.5,2038457.0,10000.0
2018-06-10 04:11:00.000000,7319.5,7319.5,7319.0,7319.5,1235188.0,4000.0
2018-06-10 04:12:00.000000,7319.5,7319.5,7319.0,7319.5,783350.0,60.0
2018-06-10 04:13:00.000000,7319.5,7319.5,7319.0,7319.5,364298.0,3442.0
2018-06-10 04:14:00.000000,7319.5,7319.5,7319.0,7319.5,297915.0,500.0
2018-06-10 04:15:00.000000,7319.5,7319.5,7319.0,7319.0,219235.0,1059.0
2018-06-10 04:16:00.000000,7319.0,7319.5,7312.5,7312.5,3400128.0,52146.0
2018-06-10 04:17:00.000000,7312.5,7313.5,7312.5,7313.0,1303005.0,1565.0
2018-06-10 04:18:00.000000,7313.0,7315.0,7313.0,7315.0,402985.0,8820.0
2018-06-10 04:19:00.000000,7315.0,7315.0,7314.5,7315.0,293206.0,260.0
2018-06-10 04:20:00.000000,7315.0,7315.0,7314.5,7314.5,386553.0,1000.0
2018-06-10 04:21:00.000000,7314.5,7315.0,7311.5,7311.5,1496547.0,2400.0
2018-06-10 04:22:00.000000,7311.5,7313.0,7311.5,7313.0,2621364.0,1.0
2018-06-10 04:23:00.000000,7313.0,7317.0,7313.0,7317.0,682387.0,1.0
2018-06-10 04:24:00.000000,7317.0,7317.0,7316.5,7316.5,633952.0,100.0
2018-06-10 04:25:00.000000,7316.5,7317.0,7316.5,7317.0,336448.0,300.0
2018-06-10 04:26:00.000000,7317.0,7317.0,7316.5,7317.0,149336.0,39130.0
2018-06-10 04:27:00.000000,7317.0,7317.5,7316.5,7317.5,426417.0,555.0
2018-06-10 04:28:00.000000,7317.5,7318.0,7317.0,7318.0,1098455.0,500.0
2018-06-10 04:29:00.000000,7318.0,7318.0,7317.5,7318.0,385968.0,15000.0
2018-06-10 04:30:00.000000,7318.0,7319.0,7318.0,7319.0,1051720.0,5000.0
2018-06-10 04:31:00.000000,7319.0,7322.0,7319.0,7322.0,1681025.0,45000.0
2018-06-10 04:32:00.000000,7322.0,7322.0,7321.5,7321.5,456480.0,3221.0
2018-06-10 04:33:00.000000,7321.5,7322.0,7321.5,7322.0,413378.0,200.0
2018-06-10 04:34:00.000000,7322.0,7322.0,7321.5,7322.0,723169.0,3993.0
2018-06-10 04:35:00.000000,7322.0,7322.0,7321.5,7322.0,136106.0,1000.0
2018-06-10 04:36:00.000000,7322.0,7322.5,7321.5,7322.0,1169837.0,2522.0
2018-06-10 04:37:00.000000,7322.0,7322.5,7318.5,7318.5,1914201.0,1000.0
2018-06-10 04:38:00.000000,7318.5,7319.0,7318.5,7318.5,137220.0,4000.0
2018-06-10 04:39:00.000000,7318.5,7319.0,7318.5,7318.5,1122961.0,55000.0
2018-06-10 04:40:00.000000,7318.5,7318.5,7316.0,7316.0,928208.0,2000.0
2018-06-10 04:41:00.000000,7316.0,7316.5,7316.0,7316.5,302413.0,25.0
2018-06-10 04:42:00.000000,7316.5,7316.5,7316.0,7316.0,916082.0,778.0
2018-06-10 04:43:00.000000,7316.0,7316.5,7315.5,7316.0,659473.0,17950.0
2018-06-10 04:44:00.000000,7316.0,7316.0,7315.5,7315.5,99187.0,197.0
2018-06-10 04:45:00.000000,7315.5,7316.0,7308.5,7308.5,3865133.0,2827.0
2018-06-10 04:46:00.000000,7308.5,7308.5,7307.5,7307.5,812988.0,5000.0
2018-06-10 04:47:00.000000,7307.5,7308.0,7307.5,7308.0,1621515.0,50.0
2018-06-10 04:48:00.000000,7308.0,7310.5,7308.0,7310.5,1549962.0,74734.0
2018-06-10 04:49:00.000000,7310.5,7313.5,7310.0,7310.5,1432439.0,20129.0
2018-06-10 04:50:00.000000,7310.5,7310.5,7308.5,7308.5,951126.0,50.0
2018-06-10 04:51:00.000000,7308.5,7309.0,7307.0,7307.0,1732340.0,1000.0
2018-06-10 04:52:00.000000,7307.0,7307.5,7306.5,7306.5,435103.0,2750.0
2018-06-10 04:53:00.000000,7306.5,7307.0,7306.5,7307.0,465497.0,1000.0
2018-06-10 04:54:00.000000,7307.0,7308.0,7306.5,7308.0,1265642.0,78690.0
2018-06-10 04:55:00.000000,7308.0,7308.0,7296.0,7296.0,4709326.0,10097.0
2018-06-10 04:56:00.000000,7296.0,7302.5,7296.5,7302.0,983888.0,400.0
